subject_ids,classifications,workflow_id,workflow_version,file-name,advance,flag
13291186,5,427,6.20,,advance,1
13291187,5,427,6.20,,retire,0
13291188,5,427,6.20,,advance,1
13291189,5,427,6.20,,advance,1
13291190,5,427,6.20,,advance,1
13291191,5,427,6.20,,advance,1
13291192,5,427,6.20,,retire,0
13291193,5,427,6.20,,retire,0
13291194,5,427,6.20,,advance,1
13291195,5,427,6.20,,retire,0
13291196,5,427,6.20,,advance,1
13291197,5,427,6.20,,advance,1
13291198,5,427,6.20,,retire,0
13291199,5,427,6.20,,advance,1
13291200,5,427,6.20,,advance,1
13291201,5,427,6.20,,advance,1
13291202,5,427,6.20,,retire,0
13291203,5,427,6.20,,advance,1
13291204,5,427,6.20,,advance,1
13291205,5,427,6.20,,advance,1
13291206,5,427,6.20,,advance,1
13291207,5,427,6.20,,advance,1
13291208,5,427,6.20,,advance,1
13291209,5,427,6.20,,advance,1
13291210,5,427,6.20,,advance,1
13291211,5,427,6.20,,advance,1
13291212,5,427,6.20,,advance,1
13291213,5,427,6.20,,advance,1
13291214,5,427,6.20,,advance,1
13291215,5,427,6.20,,advance,1
13291216,5,427,6.20,,advance,1
13291217,5,427,6.20,,advance,1
13291218,5,427,6.20,,advance,1
13291219,5,427,6.20,,advance,1
13291220,5,427,6.20,,advance,1
13291221,5,427,6.20,,advance,1
13291222,5,427,6.20,,advance,1
13291223,5,427,6.20,,advance,1
13291224,5,427,6.20,,advance,1
13291225,5,427,6.20,,advance,1
13291226,5,427,6.20,,advance,1
13291227,5,427,6.20,,advance,1
13291228,5,427,6.20,,advance,1
13291229,5,427,6.20,,advance,1
13291230,5,427,6.20,,advance,1
13291231,5,427,6.20,,advance,1
13291232,5,427,6.20,,advance,1
13291233,5,427,6.20,,advance,1
13291234,5,427,6.20,,advance,1
13291235,5,427,6.20,,advance,1
13291236,5,427,6.20,,advance,1
13291237,5,427,6.20,,advance,1
13291238,5,427,6.20,,advance,1
13291239,5,427,6.20,,advance,1
13291240,5,427,6.20,,advance,1
13291241,5,427,6.20,,advance,1
13291242,5,427,6.20,,advance,1
13291243,5,427,6.20,,advance,1
13291244,5,427,6.20,,advance,1
13291245,5,427,6.20,,advance,1
13291246,5,427,6.20,,advance,1
13291247,5,427,6.20,,advance,1
13291248,5,427,6.20,,advance,1
13291249,5,427,6.20,,advance,1
13291250,5,427,6.20,,advance,1
13291251,5,427,6.20,,advance,1
13291252,5,427,6.20,,advance,1
13291253,5,427,6.20,,advance,1
13291254,5,427,6.20,,advance,1
13291255,5,427,6.20,,advance,1
13291256,5,427,6.20,,advance,1
13291257,5,427,6.20,,advance,1
13291258,5,427,6.20,,advance,1
13291259,5,427,6.20,,advance,1
13291260,5,427,6.20,,retire,0
13291261,5,427,6.20,,advance,1
13291262,5,427,6.20,,advance,1
13291263,5,427,6.20,,advance,1
13291264,5,427,6.20,,advance,1
13291265,5,427,6.20,,advance,1
13291266,5,427,6.20,,advance,1
13291267,5,427,6.20,,advance,1
13291268,5,427,6.20,,advance,1
13291269,5,427,6.20,,advance,1
13291270,5,427,6.20,,advance,1
13291271,5,427,6.20,,advance,1
13291272,5,427,6.20,,advance,1
13291273,5,427,6.20,,advance,1
13291274,5,427,6.20,,advance,1
13291275,5,427,6.20,,advance,1
13291276,5,427,6.20,,advance,1
13291277,5,427,6.20,,advance,1
13291278,5,427,6.20,,advance,1
13291279,5,427,6.20,,advance,1
13291280,5,427,6.20,,advance,1
13291281,5,427,6.20,,advance,1
13291282,5,427,6.20,,advance,1
13291283,5,427,6.20,,advance,1
13291284,5,427,6.20,,advance,1
13291285,5,427,6.20,,advance,1
13291286,5,427,6.20,,advance,1
13291287,5,427,6.20,,advance,1
13291288,5,427,6.20,,advance,1
13291289,5,427,6.20,,advance,1
13291290,5,427,6.20,,advance,1
13291291,5,427,6.20,,advance,1
13291292,5,427,6.20,,advance,1
13291293,5,427,6.20,,advance,1
13291294,5,427,6.20,,advance,1
13291295,5,427,6.20,,advance,1
13291296,5,427,6.20,,advance,1
13291297,5,427,6.20,,advance,1
13291298,5,427,6.20,,advance,1
13291299,5,427,6.20,,advance,1
13291300,5,427,6.20,,advance,1
13291301,5,427,6.20,,advance,1
13291302,5,427,6.20,,advance,1
13291303,5,427,6.20,,advance,1
13291304,5,427,6.20,,advance,1
13291305,5,427,6.20,,advance,1
13291306,5,427,6.20,,advance,1
13291307,5,427,6.20,,advance,1
13291308,5,427,6.20,,advance,1
13291309,5,427,6.20,,advance,1
13291310,5,427,6.20,,advance,1
13291311,5,427,6.20,,advance,1
13291312,5,427,6.20,,advance,1
13291313,5,427,6.20,,advance,1
13291314,5,427,6.20,,advance,1
13291315,5,427,6.20,,advance,1
13291316,5,427,6.20,,advance,1
13291317,5,427,6.20,,advance,1
13291318,5,427,6.20,,advance,1
13291319,5,427,6.20,,advance,1
13291320,5,427,6.20,,advance,1
13291321,5,427,6.20,,advance,1
13291322,5,427,6.20,,advance,1
13291323,5,427,6.20,,advance,1
13291324,5,427,6.20,,advance,1
13291325,5,427,6.20,,advance,1
13291326,5,427,6.20,,advance,1
13291327,5,427,6.20,,advance,1
13291328,5,427,6.20,,advance,1
13291329,5,427,6.20,,advance,1
13291330,5,427,6.20,,advance,1
13291331,5,427,6.20,,advance,1
13291332,5,427,6.20,,advance,1
13291333,5,427,6.20,,advance,1
13291334,5,427,6.20,,advance,1
13291335,5,427,6.20,,advance,1
13291336,5,427,6.20,,advance,1
13291337,5,427,6.20,,advance,1
13291338,5,427,6.20,,advance,1
13291339,5,427,6.20,,advance,1
13291340,5,427,6.20,,advance,1
13291341,5,427,6.20,,advance,1
13291342,5,427,6.20,,advance,1
13291343,5,427,6.20,,advance,1
13291344,5,427,6.20,,advance,1
13291345,5,427,6.20,,advance,1
13291346,5,427,6.20,,advance,1
13291347,5,427,6.20,,advance,1
13291348,5,427,6.20,,advance,1
13291349,5,427,6.20,,advance,1
13291350,5,427,6.20,,advance,1
13291351,5,427,6.20,,advance,1
13291352,5,427,6.20,,advance,1
13291353,5,427,6.20,,advance,1
13291354,5,427,6.20,,advance,1
13291355,5,427,6.20,,advance,1
13291356,5,427,6.20,,advance,1
13291357,5,427,6.20,,advance,1
13291358,5,427,6.20,,advance,1
13291359,5,427,6.20,,advance,1
13291360,5,427,6.20,,advance,1
13291361,5,427,6.20,,advance,1
13291362,5,427,6.20,,advance,1
13291363,5,427,6.20,,advance,1
13291364,5,427,6.20,,advance,1
13291365,5,427,6.20,,advance,1
13291366,5,427,6.20,,advance,1
13291367,5,427,6.20,,advance,1
13291368,5,427,6.20,,advance,1
13291369,5,427,6.20,,advance,1
13291370,5,427,6.20,,advance,1
13291371,5,427,6.20,,advance,1
13291372,5,427,6.20,,advance,1
13291373,5,427,6.20,,advance,1
13291374,5,427,6.20,,advance,1
13291375,5,427,6.20,,advance,1
13291376,5,427,6.20,,advance,1
13291377,5,427,6.20,,advance,1
13291378,5,427,6.20,,advance,1
13291379,5,427,6.20,,advance,1
13291380,5,427,6.20,,advance,1
13291381,5,427,6.20,,advance,1
13291382,5,427,6.20,,advance,1
13291383,5,427,6.20,,retire,0
13291384,5,427,6.20,,advance,1
13291385,5,427,6.20,,advance,1
13291386,5,427,6.20,,advance,1
13291387,6,427,6.20,,advance,1
13291388,5,427,6.20,,advance,1
13291389,5,427,6.20,,advance,1
13291390,5,427,6.20,,advance,1
13291391,5,427,6.20,,advance,1
13291392,5,427,6.20,,retire,0
13291393,5,427,6.20,,retire,0
13291394,5,427,6.20,,advance,1
13291395,5,427,6.20,,advance,1
13291396,5,427,6.20,,advance,1
13291397,5,427,6.20,,advance,1
13291398,5,427,6.20,,advance,1
13291399,5,427,6.20,,advance,1
13291400,5,427,6.20,,advance,1
13291401,5,427,6.20,,advance,1
13291402,5,427,6.20,,advance,1
13291403,5,427,6.20,,advance,1
13291404,5,427,6.20,,retire,0
13291405,5,427,6.20,,advance,1
13291406,5,427,6.20,,advance,1
13291407,5,427,6.20,,advance,1
13291408,5,427,6.20,,advance,1
13291409,5,427,6.20,,advance,1
13291410,5,427,6.20,,advance,1
13291411,5,427,6.20,,advance,1
13291412,5,427,6.20,,advance,1
13291413,5,427,6.20,,advance,1
13291414,5,427,6.20,,advance,1
13291415,6,427,6.20,,retire,0
13291416,5,427,6.20,,retire,0
13291417,5,427,6.20,,advance,1
13291418,5,427,6.20,,retire,0
13291419,5,427,6.20,,advance,1
13291420,5,427,6.20,,advance,1
13291421,5,427,6.20,,retire,0
13291422,5,427,6.20,,retire,0
13291423,5,427,6.20,,advance,1
13291424,5,427,6.20,,advance,1
13291425,5,427,6.20,,advance,1
13291426,6,427,6.20,,advance,1
13291427,5,427,6.20,,advance,1
13291428,5,427,6.20,,advance,1
13291429,5,427,6.20,,advance,1
13291430,5,427,6.20,,advance,1
13291431,5,427,6.20,,advance,1
13291432,5,427,6.20,,advance,1
13291433,5,427,6.20,,advance,1
13291434,5,427,6.20,,advance,1
13291435,5,427,6.20,,advance,1
13291436,5,427,6.20,,advance,1
13291437,5,427,6.20,,advance,1
13291438,5,427,6.20,,advance,1
13291439,5,427,6.20,,advance,1
13291440,5,427,6.20,,advance,1
13291441,5,427,6.20,,advance,1
13291442,5,427,6.20,,advance,1
13291443,5,427,6.20,,advance,1
13291444,5,427,6.20,,advance,1
13291445,5,427,6.20,,advance,1
13291446,5,427,6.20,,advance,1
13291447,5,427,6.20,,advance,1
13291448,5,427,6.20,,advance,1
13291449,5,427,6.20,,advance,1
13291450,5,427,6.20,,advance,1
13291451,5,427,6.20,,advance,1
13291452,5,427,6.20,,advance,1
13291453,5,427,6.20,,advance,1
13291454,5,427,6.20,,advance,1
13291455,5,427,6.20,,advance,1
13291456,5,427,6.20,,advance,1
13291457,5,427,6.20,,advance,1
13291458,5,427,6.20,,advance,1
13291459,5,427,6.20,,advance,1
13291460,5,427,6.20,,advance,1
13291461,5,427,6.20,,advance,1
13291462,5,427,6.20,,advance,1
13291463,5,427,6.20,,advance,1
13291464,5,427,6.20,,advance,1
13291465,5,427,6.20,,advance,1
13291466,5,427,6.20,,advance,1
13291467,5,427,6.20,,advance,1
13291468,5,427,6.20,,advance,1
13291469,5,427,6.20,,advance,1
13291470,5,427,6.20,,advance,1
13291471,5,427,6.20,,advance,1
13291472,5,427,6.20,,advance,1
13291473,5,427,6.20,,advance,1
13291474,5,427,6.20,,advance,1
13291475,5,427,6.20,,advance,1
13291476,5,427,6.20,,advance,1
13291477,5,427,6.20,,advance,1
13291478,5,427,6.20,,advance,1
13291479,5,427,6.20,,advance,1
13291480,5,427,6.20,,advance,1
13291481,5,427,6.20,,advance,1
13291482,5,427,6.20,,advance,1
13291483,6,427,6.20,,advance,1
13291484,5,427,6.20,,advance,1
13291485,5,427,6.20,,advance,1
13291486,5,427,6.20,,advance,1
13291487,5,427,6.20,,advance,1
13291488,5,427,6.20,,advance,1
13291489,5,427,6.20,,advance,1
13291490,5,427,6.20,,advance,1
13291491,5,427,6.20,,advance,1
13291492,5,427,6.20,,advance,1
13291493,5,427,6.20,,advance,1
13291494,5,427,6.20,,advance,1
13291495,5,427,6.20,,advance,1
13291496,5,427,6.20,,advance,1
13291497,5,427,6.20,,advance,1
13291498,5,427,6.20,,retire,0
13291499,5,427,6.20,,advance,1
13291500,5,427,6.20,,advance,1
13291501,5,427,6.20,,advance,1
13291502,5,427,6.20,,advance,1
13291503,5,427,6.20,,advance,1
13291504,5,427,6.20,,advance,1
13291505,5,427,6.20,,advance,1
13291506,5,427,6.20,,advance,1
13291507,5,427,6.20,,advance,1
13291508,5,427,6.20,,advance,1
13291509,5,427,6.20,,advance,1
13291510,5,427,6.20,,advance,1
13291511,5,427,6.20,,advance,1
13291512,5,427,6.20,,advance,1
13291513,5,427,6.20,,advance,1
13291514,5,427,6.20,,advance,1
13291515,5,427,6.20,,advance,1
13291516,5,427,6.20,,advance,1
13291517,5,427,6.20,,advance,1
13291518,5,427,6.20,,advance,1
13291519,5,427,6.20,,advance,1
13291520,5,427,6.20,,advance,1
13291521,5,427,6.20,,advance,1
13291522,5,427,6.20,,advance,1
13291523,5,427,6.20,,advance,1
13291524,5,427,6.20,,advance,1
13291525,5,427,6.20,,advance,1
13291526,5,427,6.20,,advance,1
13291527,5,427,6.20,,advance,1
13291528,5,427,6.20,,advance,1
13291529,5,427,6.20,,advance,1
13291530,5,427,6.20,,advance,1
13291531,5,427,6.20,,advance,1
13291532,5,427,6.20,,advance,1
13291533,5,427,6.20,,advance,1
13291534,5,427,6.20,,advance,1
13291535,5,427,6.20,,advance,1
13291536,5,427,6.20,,advance,1
13291537,5,427,6.20,,advance,1
13291538,5,427,6.20,,advance,1
13291539,5,427,6.20,,advance,1
13291540,5,427,6.20,,advance,1
13291541,5,427,6.20,,advance,1
13291542,5,427,6.20,,advance,1
13291543,5,427,6.20,,advance,1
13291544,5,427,6.20,,advance,1
13291545,5,427,6.20,,advance,1
13291546,5,427,6.20,,advance,1
13291547,5,427,6.20,,advance,1
13291548,5,427,6.20,,advance,1
13291549,5,427,6.20,,advance,1
13291550,5,427,6.20,,advance,1
13291551,5,427,6.20,,advance,1
13291552,5,427,6.20,,advance,1
13291553,5,427,6.20,,advance,1
13291554,5,427,6.20,,advance,1
13291555,5,427,6.20,,advance,1
13291556,5,427,6.20,,advance,1
13291557,5,427,6.20,,advance,1
13291558,5,427,6.20,,advance,1
13291559,5,427,6.20,,advance,1
13291560,5,427,6.20,,advance,1
13291561,5,427,6.20,,advance,1
13291562,5,427,6.20,,advance,1
13291563,5,427,6.20,,advance,1
13291564,5,427,6.20,,advance,1
13291565,5,427,6.20,,advance,1
13291566,5,427,6.20,,advance,1
13291567,5,427,6.20,,advance,1
13291568,5,427,6.20,,advance,1
13291569,5,427,6.20,,advance,1
13291570,5,427,6.20,,advance,1
13291571,5,427,6.20,,advance,1
13291572,5,427,6.20,,advance,1
13291573,5,427,6.20,,advance,1
13291574,5,427,6.20,,advance,1
13291575,5,427,6.20,,advance,1
13291576,5,427,6.20,,advance,1
13291577,5,427,6.20,,advance,1
13291578,5,427,6.20,,advance,1
13291579,5,427,6.20,,advance,1
13291580,5,427,6.20,,advance,1
13291581,5,427,6.20,,advance,1
13291582,5,427,6.20,,advance,1
13291583,5,427,6.20,,advance,1
13291584,5,427,6.20,,advance,1
13291585,5,427,6.20,,advance,1
13291586,5,427,6.20,,advance,1
13291587,5,427,6.20,,advance,1
13291588,5,427,6.20,,advance,1
13291589,5,427,6.20,,advance,1
13291590,5,427,6.20,,advance,1
13291591,5,427,6.20,,advance,1
13291592,5,427,6.20,,advance,1
13291593,5,427,6.20,,advance,1
13291594,5,427,6.20,,advance,1
13291595,5,427,6.20,,advance,1
13291596,5,427,6.20,,advance,1
13291597,5,427,6.20,,advance,1
13291598,5,427,6.20,,advance,1
13291599,5,427,6.20,,advance,1
13291600,5,427,6.20,,advance,1
13291601,5,427,6.20,,advance,1
13291602,5,427,6.20,,advance,1
13291603,5,427,6.20,,advance,1
13291604,5,427,6.20,,advance,1
13291605,5,427,6.20,,advance,1
13291606,5,427,6.20,,advance,1
13291607,5,427,6.20,,advance,1
13291608,5,427,6.20,,advance,1
13291609,5,427,6.20,,advance,1
13291610,5,427,6.20,,advance,1
13291611,5,427,6.20,,advance,1
13291612,5,427,6.20,,advance,1
13291613,5,427,6.20,,advance,1
13291614,5,427,6.20,,advance,1
13291615,5,427,6.20,,advance,1
13291616,5,427,6.20,,advance,1
13291617,5,427,6.20,,advance,1
13291618,5,427,6.20,,advance,1
13291619,5,427,6.20,,advance,1
13291620,5,427,6.20,,advance,1
13291621,5,427,6.20,,advance,1
13291622,5,427,6.20,,advance,1
13291623,5,427,6.20,,advance,1
13291624,5,427,6.20,,advance,1
13291625,5,427,6.20,,advance,1
13291626,5,427,6.20,,advance,1
13291627,5,427,6.20,,advance,1
13291628,6,427,6.20,,advance,1
13291629,5,427,6.20,,advance,1
13291630,5,427,6.20,,advance,1
13291631,5,427,6.20,,advance,1
13291632,5,427,6.20,,advance,1
13291633,5,427,6.20,,advance,1
13291634,5,427,6.20,,advance,1
13291635,5,427,6.20,,advance,1
13291636,5,427,6.20,,advance,1
13291637,5,427,6.20,,advance,1
13291638,5,427,6.20,,advance,1
13291639,5,427,6.20,,advance,1
13291640,5,427,6.20,,advance,1
13291641,5,427,6.20,,advance,1
13291642,5,427,6.20,,advance,1
13291643,5,427,6.20,,advance,1
13291644,5,427,6.20,,advance,1
13291645,5,427,6.20,,advance,1
13291646,5,427,6.20,,retire,0
13291647,5,427,6.20,,retire,0
13291648,5,427,6.20,,retire,0
13291649,5,427,6.20,,retire,0
13291650,5,427,6.20,,retire,0
13291651,5,427,6.20,,advance,1
13291652,5,427,6.20,,advance,1
13291653,5,427,6.20,,advance,1
13291654,5,427,6.20,,advance,1
13291655,5,427,6.20,,advance,1
13291656,5,427,6.20,,advance,1
13291657,5,427,6.20,,advance,1
13291658,5,427,6.20,,advance,1
13291659,5,427,6.20,,advance,1
13291660,5,427,6.20,,retire,0
13291661,5,427,6.20,,advance,1
13291662,5,427,6.20,,advance,1
13291663,5,427,6.20,,retire,0
13291664,5,427,6.20,,advance,1
13291665,5,427,6.20,,advance,1
13291666,5,427,6.20,,advance,1
13291667,5,427,6.20,,advance,1
13291668,5,427,6.20,,advance,1
13291669,5,427,6.20,,retire,0
13291670,5,427,6.20,,retire,0
13291671,5,427,6.20,,advance,1
13291672,5,427,6.20,,advance,1
13291673,5,427,6.20,,retire,0
13291674,5,427,6.20,,retire,0
13291675,5,427,6.20,,advance,1
13291676,5,427,6.20,,retire,0
13291677,5,427,6.20,,advance,1
13291678,5,427,6.20,,advance,1
13291679,5,427,6.20,,advance,1
13291680,5,427,6.20,,advance,1
13291681,5,427,6.20,,retire,0
13291682,5,427,6.20,,advance,1
13291683,5,427,6.20,,advance,1
13291684,5,427,6.20,,advance,1
13291685,5,427,6.20,,advance,1
13291686,5,427,6.20,,advance,1
13291687,5,427,6.20,,advance,1
13291688,5,427,6.20,,advance,1
13291689,5,427,6.20,,advance,1
13291690,5,427,6.20,,advance,1
13291691,5,427,6.20,,advance,1
13291692,5,427,6.20,,advance,1
13291693,5,427,6.20,,advance,1
13291694,5,427,6.20,,advance,1
13291695,5,427,6.20,,advance,1
13291696,5,427,6.20,,retire,0
13291697,5,427,6.20,,advance,1
13291698,5,427,6.20,,advance,1
13291699,5,427,6.20,,advance,1
13291700,5,427,6.20,,advance,1
13291701,5,427,6.20,,advance,1
13291702,5,427,6.20,,retire,0
13291703,5,427,6.20,,retire,0
13291704,5,427,6.20,,advance,1
13291705,5,427,6.20,,advance,1
13291706,5,427,6.20,,advance,1
13291707,5,427,6.20,,retire,0
13291708,5,427,6.20,,retire,0
13291709,5,427,6.20,,advance,1
13291710,5,427,6.20,,advance,1
13291711,5,427,6.20,,advance,1
13291712,5,427,6.20,,advance,1
13291713,5,427,6.20,,advance,1
13291714,5,427,6.20,,advance,1
13291715,5,427,6.20,,retire,0
13291716,5,427,6.20,,retire,0
13291717,5,427,6.20,,advance,1
13291718,5,427,6.20,,advance,1
13291719,5,427,6.20,,advance,1
13291720,5,427,6.20,,advance,1
13291721,5,427,6.20,,advance,1
13291722,5,427,6.20,,advance,1
13291723,5,427,6.20,,advance,1
13291724,5,427,6.20,,advance,1
13291725,5,427,6.20,,advance,1
13291726,5,427,6.20,,advance,1
13291727,5,427,6.20,,advance,1
13291728,5,427,6.20,,advance,1
13291729,5,427,6.20,,advance,1
13291730,5,427,6.20,,advance,1
13291731,5,427,6.20,,advance,1
13291732,5,427,6.20,,advance,1
13291733,5,427,6.20,,advance,1
13291734,5,427,6.20,,advance,1
13291735,5,427,6.20,,advance,1
13291736,5,427,6.20,,advance,1
13291737,5,427,6.20,,retire,0
13291738,5,427,6.20,,advance,1
13291739,5,427,6.20,,advance,1
13291740,5,427,6.20,,advance,1
13291741,5,427,6.20,,advance,1
13291742,5,427,6.20,,advance,1
13291743,5,427,6.20,,advance,1
13291744,5,427,6.20,,advance,1
13291745,5,427,6.20,,advance,1
13291746,5,427,6.20,,advance,1
13291747,5,427,6.20,,advance,1
13291748,5,427,6.20,,advance,1
13291749,5,427,6.20,,advance,1
13291750,5,427,6.20,,advance,1
13291751,5,427,6.20,,advance,1
13291752,5,427,6.20,,advance,1
13291753,5,427,6.20,,advance,1
13291754,5,427,6.20,,advance,1
13291755,5,427,6.20,,advance,1
13291756,5,427,6.20,,advance,1
13291757,5,427,6.20,,advance,1
13291758,5,427,6.20,,advance,1
13291759,5,427,6.20,,advance,1
13291760,5,427,6.20,,advance,1
13291761,5,427,6.20,,advance,1
13291762,5,427,6.20,,advance,1
13291763,5,427,6.20,,advance,1
13291764,5,427,6.20,,advance,1
13291765,5,427,6.20,,advance,1
13291766,5,427,6.20,,advance,1
13291767,5,427,6.20,,advance,1
13291768,5,427,6.20,,advance,1
13291769,6,427,6.20,,advance,1
13291770,5,427,6.20,,advance,1
13291771,5,427,6.20,,retire,0
13291772,5,427,6.20,,advance,1
13291773,5,427,6.20,,advance,1
13291774,5,427,6.20,,advance,1
13291775,5,427,6.20,,advance,1
13291776,5,427,6.20,,advance,1
13291777,5,427,6.20,,advance,1
13291778,5,427,6.20,,advance,1
13291779,5,427,6.20,,advance,1
13291780,5,427,6.20,,advance,1
13291781,5,427,6.20,,advance,1
13291782,5,427,6.20,,advance,1
13291783,5,427,6.20,,advance,1
13291784,5,427,6.20,,advance,1
13291785,5,427,6.20,,advance,1
13291786,5,427,6.20,,advance,1
13291787,5,427,6.20,,advance,1
13291788,5,427,6.20,,advance,1
13291789,5,427,6.20,,advance,1
13291790,5,427,6.20,,advance,1
13291791,5,427,6.20,,advance,1
13291792,5,427,6.20,,advance,1
13291793,5,427,6.20,,advance,1
13291794,5,427,6.20,,advance,1
13291795,5,427,6.20,,advance,1
13291796,5,427,6.20,,advance,1
13291797,5,427,6.20,,advance,1
13291798,5,427,6.20,,advance,1
13291799,5,427,6.20,,advance,1
13291800,5,427,6.20,,advance,1
13291801,5,427,6.20,,advance,1
13291802,5,427,6.20,,advance,1
13291803,6,427,6.20,,advance,1
13291804,5,427,6.20,,advance,1
13291805,5,427,6.20,,advance,1
13291806,5,427,6.20,,advance,1
13291807,5,427,6.20,,advance,1
13291808,5,427,6.20,,advance,1
13291809,5,427,6.20,,advance,1
13291810,5,427,6.20,,advance,1
13291811,5,427,6.20,,advance,1
13291812,5,427,6.20,,advance,1
13291813,5,427,6.20,,advance,1
13291814,5,427,6.20,,advance,1
13291815,5,427,6.20,,advance,1
13291816,5,427,6.20,,advance,1
13291817,5,427,6.20,,advance,1
13291818,5,427,6.20,,advance,1
13291819,5,427,6.20,,advance,1
13291820,5,427,6.20,,advance,1
13291821,5,427,6.20,,advance,1
13291822,5,427,6.20,,advance,1
